id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,New Classification,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,language,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,,Classification
1.43E+18,1.43E+18,2021-08-26 15:47:06 UTC,8/26/2021,15:47:06,0,7.80E+17,yeahhlauren,Lauren ????????,,So we have a storm coming.. I can?�?t ????  https://t.co/rRS0H9SOJb,Other,[],[],['https://pbs.twimg.com/tweet_video_thumb/E9ul6xuUcAc36Kh.jpg'],0,0,1,[],[],en,https://twitter.com/yeahhlauren/status/1430919741632389124,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/E9ul6xuUcAc36Kh.jpg,,"30.95,-92.19,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 15:45:31 UTC,8/26/2021,15:45:31,0,1957568797,johnnacrider1,Johnna Crider,,For those in the path of this or any storm?�?always make sure you?�?re prepared,Other,[],[],[],1,0,2,[],[],en,https://twitter.com/JohnnaCrider1/status/1430919345388101632,FALSE,https://twitter.com/NWSNewOrleans/status/1430906729546469380,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 15:44:56 UTC,8/26/2021,15:44:56,0,1957568797,johnnacrider1,Johnna Crider,,So far looks like 9 is on the path to NOLA and BR. Hope it?�?s not to bad of a storm?�?already as ready as I can be.   Hope it?�?s no bigger than a 2 when it gets to me,Other,[],[],[],3,0,6,[],[],en,https://twitter.com/JohnnaCrider1/status/1430919195613712384,FALSE,https://twitter.com/NWSNewOrleans/status/1430906723259146250,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 15:39:42 UTC,8/26/2021,15:39:42,0,382439079,wetland_melinda,"Melinda Martinez, PhD",,Preparing for my first storm in Louisiana! ????,Other,[],[],[],3,0,13,[],[],en,https://twitter.com/wetland_melinda/status/1430917882381324297,FALSE,https://twitter.com/NHC_Atlantic/status/1430908470652403724,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 15:33:48 UTC,8/26/2021,15:33:48,0,2610262164,taylabrenee,taybrenee????,,another storm? what?�?s new,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/taylabrenee/status/1430916395399794688,FALSE,,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 14:19:03 UTC,8/26/2021,14:19:03,0,18401026,darrelynsaloom,Darrelyn Saloom,,"Butterflies and bees love this #vitex agnus-castus tree. After we planted it, she survived two Cat 4 hurricanes. Now another storm seems to be headed our way. #SouthLouisiana #gardening #butterflies  https://t.co/MqriZl6Bou",Other,[],[],['https://pbs.twimg.com/media/E9uRw7gUYA8xY5W.jpg'],0,0,5,"['vitex', 'southlouisiana', 'gardening', 'butterflies']",[],en,https://twitter.com/DarrelynSaloom/status/1430897584894222349,FALSE,,1,https://pbs.twimg.com/media/E9uRw7gUYA8xY5W.jpg,,"30.95,-92.19,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 16:18:28 UTC,8/26/2021,16:18:28,0,235782917,looknthe_miraa,m.,,it need to rain in the inside of my car cause this bitch dirty af,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/LookNthe_Miraa/status/1430927636218458124,FALSE,,0,,,"29.9,-90.03,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 23:24:38 UTC,8/26/2021,23:24:38,0,913607658,maybellromero,??????Sleigh-Bell Romero??????,,"We now have seven days worth of canned food and water, just in case. Many thanks to some @TulaneLaw colleagues and @fodderyfodder for giving us the nudge to get prepped.",Other,"[{'screen_name': 'tulanelaw', 'name': '@tulanelaw', 'id': '29524681'}, {'screen_name': 'fodderyfodder', 'name': 'public defendering, esq.', 'id': '819050524729286656'}]",[],[],7,0,49,[],[],en,https://twitter.com/MaybellRomero/status/1431034885347631104,FALSE,,0,,,"29.9,-90.03,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 20:40:12 UTC,8/26/2021,20:40:12,0,1.29E+18,candice30336904,Candice Lopez,,@optimisticpel2 @LawXposed @cosmickatamari @deville_cameron @elmalodenola I remember trust me we lost everything  25 feet of water when the levees broke,Other,[],[],[],1,0,1,[],[],en,https://twitter.com/Candice30336904/status/1430993504692486151,FALSE,,0,,,"29.9,-90.03,100km",,,,,"[{'screen_name': 'optimisticpel2', 'name': 'Optimistic Pels Fan??????', 'id': '1213892486730354688'}, {'screen_name': 'cosmickatamari', 'name': 'Cosmic Katamari', 'id': '1583282600'}, {'screen_name': 'deville_cameron', 'name': 'AHopefulCowboysFan???', 'id': '1306071329813213185'}, {'screen_name': 'elmalodenola', 'name': 'OAO', 'id': '429509672'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 20:19:26 UTC,8/26/2021,20:19:26,0,2892275742,dntsleeponjae,Mother of Asahd????????????????,,One thing I don?�?t have to worry about is water for sure,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/dntsleeponjae/status/1430988277364965382,FALSE,,0,,,"29.9,-90.03,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 18:32:07 UTC,8/26/2021,18:32:07,0,2789837607,shy_love808,shy????,,My fucking car is getting water in it from somewhere and I can?�?t figure it out????,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/shy_love808/status/1430961271982133256,FALSE,,0,,,"29.9,-90.03,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 17:12:05 UTC,8/26/2021,17:12:05,0,94835523,treybrennan61,Trey Brennan,,So cool getting to watch the @OSHS_Greyhounds Aquaculture students release the fish they raised into the water today! Also great to be back out on a field trip! ???? #OSSoars #schoolPR  https://t.co/DekjyxECg0,Other,"[{'screen_name': 'oshs_greyhounds', 'name': 'ocean springs high school', 'id': '330970955'}]",[],"['https://pbs.twimg.com/media/E9u5VzcXIAciIkB.jpg', 'https://pbs.twimg.com/media/E9u5VznWUAMml7r.jpg', 'https://pbs.twimg.com/media/E9u5VzdXIAI_cg9.jpg', 'https://pbs.twimg.com/media/E9u5VziXMAE55z_.jpg']",0,0,3,"['ossoars', 'schoolpr']",[],en,https://twitter.com/TreyBrennan61/status/1430941129650982912,FALSE,,1,https://pbs.twimg.com/media/E9u5VzcXIAciIkB.jpg,,"29.9,-90.03,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 16:48:37 UTC,8/26/2021,16:48:37,0,1.01E+18,nylah__t,big ny,,ainn no way i just had to pour water out of my shoes,Other,[],[],[],0,0,4,[],[],en,https://twitter.com/nylah__t/status/1430935223273938945,FALSE,,0,,,"29.9,-90.03,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 16:22:03 UTC,8/26/2021,16:22:03,0,30152880,thepretty_bee,????????Nola????????,,"Besides rose petals, water ran, candles/chocolates?�?. What are other ways to dress up a hotel room??  I told my customer to set the room up with different items from dates they had in the past, pictures, little love notes/quotes and have a monitor set up playing old videos/pics",Other,[],[],[],1,0,0,[],[],en,https://twitter.com/ThePretty_Bee/status/1430928537121345542,FALSE,,0,,,"29.9,-90.03,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 02:39:11 UTC,8/26/2021,2:39:11,0,1.18E+18,contempra_inn,ContempraINN????,,"Huge Water slide Tatajuba Cear?? in Camocim, #Brazil ???????? ????: juniorfotostur #Travel @BigSevenTravel @CONTEMPRA_INN????",Other,"[{'screen_name': 'bigseventravel', 'name': 'big7travel', 'id': '335107974'}, {'screen_name': 'contempra_inn', 'name': 'contemprainn????', 'id': '1180181301095215104'}]",[],[],0,0,0,"['brazil', 'travel']",[],und,https://twitter.com/CONTEMPRA_INN/status/1430721457420648450,FALSE,https://twitter.com/BigSevenTravel/status/1428673165522128901,0,,,"29.9,-90.03,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 01:03:54 UTC,8/26/2021,1:03:54,0,25792016,tchoupa_style,"Camille, your favorite Tulane fan",,"@kyle_melancon This weekend is especially hard for us which makes it worse. I hate that part most. Regardless, drink water and eat a green veggie, plz ????",Other,[],[],[],0,0,2,[],[],en,https://twitter.com/tchoupa_style/status/1430697478102388736,FALSE,,0,,,"29.9,-90.03,100km",,,,,"[{'screen_name': 'kyle_melancon', 'name': 'Kyle Melancon', 'id': '2485773992'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 13:43:14 UTC,8/26/2021,13:43:14,0,1.31E+18,jgaryartist,Joshua,,@x__FuckinnLegit Nawww that flood even worse ???? I?�?m going to Austin,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/JGaryArtist/status/1430888569158176774,FALSE,,0,,,"31.01,-92.29,100km",,,,,"[{'screen_name': 'x__FuckinnLegit', 'name': '???????????? ????????', 'id': '35320141'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 23:53:47 UTC,8/26/2021,23:53:47,0,93740411,dori_the_queen,"Disrespectfully, Dorionne ????",,Wish I had somebody to ride the storm out with?�? ????,Other,[],[],[],0,1,1,[],[],en,https://twitter.com/Dori_the_Queen/status/1431042222003195912,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 23:45:23 UTC,8/26/2021,23:45:23,0,93740411,dori_the_queen,"Disrespectfully, Dorionne ????",,Y?�?all nervous about this storm?,Other,[],[],[],4,0,0,[],[],en,https://twitter.com/Dori_the_Queen/status/1431040107084193794,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 23:35:04 UTC,8/26/2021,23:35:04,0,245573727,tristanvstee,Tristan Haynes,,???� Tropical Storm #Ida   ???????? Gassed Up ??????  ???? Cash ??????,Other,[],[],[],0,0,3,['ida'],[],en,https://twitter.com/TRISTANvsTEE/status/1431037510671609856,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 23:32:16 UTC,8/26/2021,23:32:16,0,144027457,kristingpalmer,Kristin G. Palmer,,Now is the time to prepare for Tropical Storm Ida as @NOAA anticipates Category 2 or stronger for our area.   ??? Review your hurricane safety plan  ???Gather supplies  ???Secure your home/property  ???Go to  https://t.co/zRyuc4FZSp for more prep info.  https://t.co/k24eLIjDu4,Other,"[{'screen_name': 'noaa', 'name': 'noaa', 'id': '14342564'}]",['http://ready.nola.gov/hurricane'],['https://pbs.twimg.com/media/E9wQY7MXMAcL7ya.jpg'],0,0,1,[],[],en,https://twitter.com/kristingpalmer/status/1431036806909288448,FALSE,,1,https://pbs.twimg.com/media/E9wQY7MXMAcL7ya.jpg,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 23:24:15 UTC,8/26/2021,23:24:15,0,886488511,thepricereport,Jamiese Price,,Gov. John Bel Edwards has declared a state of emergency due to the potential impacts of Tropical Storm Ida.  @BNCNews,Other,"[{'screen_name': 'bncnews', 'name': 'black news channel', 'id': '1108802500600217600'}]",[],[],0,0,1,[],[],en,https://twitter.com/ThePriceReport/status/1431034787821654016,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 22:52:21 UTC,8/26/2021,22:52:21,0,1.09E+18,rockdelis,RockDeLis,"{'type': 'Point', 'coordinates': [29.948479, -90.070864]}","Y?�?all ready for this storm? @ New Orleans, Louisiana  https://t.co/2JcNJFaNGJ",Other,[],['https://www.instagram.com/p/CTDhfM3l-Vp/?utm_medium=twitter'],[],0,0,0,[],[],en,https://twitter.com/RockDeLis/status/1431026761882554370,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 22:51:52 UTC,8/26/2021,22:51:52,0,7.30E+17,ascottkoala,Andy Kowalczyk,,"@wingedisis @CityOfNOLA Storm tracks west, people go east, shut down highway going east  https://t.co/hgtdv6Qyxq",Other,[],[],['https://pbs.twimg.com/tweet_video_thumb/E9wHJI7WYAcwiRS.jpg'],0,0,4,[],[],en,https://twitter.com/ascottkoala/status/1431026640461737988,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/E9wHJI7WYAcwiRS.jpg,,"29.91,-90.05,100km",,,,,"[{'screen_name': 'wingedisis', 'name': 'Not today Satan', 'id': '49209566'}, {'screen_name': 'CityOfNOLA', 'name': 'The City Of New Orleans', 'id': '1029778320328667136'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 22:47:02 UTC,8/26/2021,22:47:02,0,1392383550,kanyesmommie,Its Nici for me ????????????????,,Pumping Station Number 12 down in Lakeview and the storm not even here yet,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/kanyesmommie/status/1431025421349437452,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 22:25:25 UTC,8/26/2021,22:25:25,0,33030846,jordanpitre,jordan pitre,,The news be like: Shooting Shooting Storm Milk crates Shooting but overseas,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/jordanpitre/status/1431019982209564677,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 22:21:59 UTC,8/26/2021,22:21:59,0,1.36E+18,amandasuspended,Formidable&Relentless also I'm MYFT,,"My great Aunt's name is Ida. And this year's 'W' storm is Wanda, which is my Grandma's name. Y'all getting the wrath of Gilewski this year.",Other,[],[],[],2,0,30,[],[],en,https://twitter.com/AmandaSuspended/status/1431019117750927360,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 21:56:02 UTC,8/26/2021,21:56:02,0,41968826,amie_just,Amie Just,,"Tropical Storm Ida has formed in the Gulf and the track shows New Orleans and south Louisiana in the cone, with forecasted landfall expected on Sunday as a category 2 hurricane or higher.   The Saints host the Cardinals on Saturday at 7. The team?�?s statement:  https://t.co/FgQBcrP2BR",Other,[],[],['https://pbs.twimg.com/media/E9v6XVGXIAQ-PqK.jpg'],0,1,9,[],[],en,https://twitter.com/Amie_Just/status/1431012588696096770,FALSE,,1,https://pbs.twimg.com/media/E9v6XVGXIAQ-PqK.jpg,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 21:55:49 UTC,8/26/2021,21:55:49,0,93740411,dori_the_queen,"Disrespectfully, Dorionne ????",,Make sure you got your shit together for this storm!! DONT SLEEP!,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/Dori_the_Queen/status/1431012532811177991,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 21:54:54 UTC,8/26/2021,21:54:54,0,2846108951,waterworksnola,Imagine Water Works,,"Are you following us on Instagram yet? Our Storm Prep Q&amp;A has been rolling all day! You ask questions anonymously, we answer honestly.  #TropicalDepression9 #TropicalStormIda #HurricaneIda   https://t.co/GGQcJS2GCW  https://t.co/9joZoPfnFC",Other,[],['https://instagram.com/imaginewaterworks'],"['https://pbs.twimg.com/media/E9v6Fk0X0AQlw9t.jpg', 'https://pbs.twimg.com/media/E9v6Fk2XIAE2UnL.jpg', 'https://pbs.twimg.com/media/E9v6Fk7WYAIusTv.jpg', 'https://pbs.twimg.com/media/E9v6FlUWQAgdHQn.jpg']",0,5,7,"['tropicaldepression9', 'tropicalstormida', 'hurricaneida']",[],en,https://twitter.com/WaterWorksNOLA/status/1431012302178955268,FALSE,,1,https://pbs.twimg.com/media/E9v6Fk0X0AQlw9t.jpg,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 21:43:37 UTC,8/26/2021,21:43:37,0,362547404,valenti_andrew,Andrew Valenti,,@Highspeedkurt I?�?m waiting till after. The yard is gonna be a mess after the storm anyway so why have to deal with it twice in the span of a few days,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/Valenti_Andrew/status/1431009461670498306,FALSE,,0,,,"29.91,-90.05,100km",,,,,"[{'screen_name': 'Highspeedkurt', 'name': 'Kurt', 'id': '62843287'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 21:23:57 UTC,8/26/2021,21:23:57,0,846528878,tommyfaucheux,Tommy Faucheux,,"Be specific when using the word ?�?surge.?�? In Louisiana ?�?surge?�? has multiple bad meanings. #covid #storm  Take breaths, pray for Louisiana.  https://t.co/6vfOjhhPFS",Other,[],[],['https://pbs.twimg.com/tweet_video_thumb/E9vzBBAWYAkSydz.jpg'],0,1,2,"['covid', 'storm']",[],en,https://twitter.com/TommyFaucheux/status/1431004512676896769,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/E9vzBBAWYAkSydz.jpg,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 21:19:52 UTC,8/26/2021,21:19:52,0,250422559,queshaspice,Spiciana,,Why is storm coming near us for Hurricane Katrina anniversary ?,Other,[],[],[],0,1,5,[],[],en,https://twitter.com/QueshaSpice/status/1431003486032904196,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 21:14:29 UTC,8/26/2021,21:14:29,0,2319228613,jeworleans,Jewish Federation of Greater New Orleans,,"Be safe and make your storm preparations now, #NOLA.",Other,[],[],[],0,0,2,['nola'],[],en,https://twitter.com/jeworleans/status/1431002131650207747,FALSE,https://twitter.com/nolaready/status/1431001647715655697,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 21:12:21 UTC,8/26/2021,21:12:21,0,232407427,lifeas_terresee,Teedy Big Booty????,,I don?�?t want the storm to come this way but I do want to be off of work lol,Other,[],[],[],0,1,0,[],[],en,https://twitter.com/LifeAs_Terresee/status/1431001592518561795,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 21:09:57 UTC,8/26/2021,21:09:57,0,229701899,_foudroyant,Ronnie,,"Was walking around Walmart with my airpods in, prepping for this storm, and faintly heard a little girl say ?�?wow she?�?s pretty?�?  I just ?�? ????",Other,[],[],[],1,0,1,[],[],en,https://twitter.com/_foudroyant/status/1431000991437139968,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 21:03:33 UTC,8/26/2021,21:03:33,0,50654822,thenolaproject,The NOLA Project,,Storm's coming. Brace for impact.    #TBT GET THIS LAKE OFF MY HOUSE (2006)  https://t.co/EuMw8J7wBb,Other,[],[],['https://pbs.twimg.com/media/E9vuWkRWEAEJqIL.jpg'],0,0,3,['tbt'],[],en,https://twitter.com/theNOLAproject/status/1430999381487099910,FALSE,,1,https://pbs.twimg.com/media/E9vuWkRWEAEJqIL.jpg,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 20:43:01 UTC,8/26/2021,20:43:01,0,1.29E+18,candice30336904,Candice Lopez,,@Hippies4Pete Ikr same here ..  our lives changed so much after Katrina. We always say before the storm or after the storm . If you know u know,Other,[],[],[],1,0,5,[],[],en,https://twitter.com/Candice30336904/status/1430994212712062983,FALSE,,0,,,"29.91,-90.05,100km",,,,,"[{'screen_name': 'Hippies4Pete', 'name': 'HippieDeb4Pete????????????????????????', 'id': '1122256183799222272'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 20:21:02 UTC,8/26/2021,20:21:02,0,3912483615,majorrkee,Kee????,,This storm coming on the anniversary of Katrina dont sit right with me,Other,[],[],[],2,2,6,[],[],en,https://twitter.com/majorrkee/status/1430988678688645122,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 20:16:59 UTC,8/26/2021,20:16:59,0,2892275742,dntsleeponjae,Mother of Asahd????????????????,,That?�?s sad for me I had no clue we had a storm coming,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/dntsleeponjae/status/1430987661263704067,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 19:52:26 UTC,8/26/2021,19:52:26,0,738547681,nolabug22,Rick the Crapulent?,,Get those yards mowed before the storm!,Other,[],[],[],1,0,1,[],[],en,https://twitter.com/Nolabug22/status/1430981483288743940,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 18:49:43 UTC,8/26/2021,18:49:43,0,7.48E+17,shadesofoffside,"pizza logs (7-5, 5-7)",,"Go west, young storm",Other,[],[],[],0,0,0,[],[],en,https://twitter.com/shadesofoffside/status/1430965698839330818,FALSE,https://twitter.com/NWSNewOrleans/status/1430957119109533697,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 17:37:00 UTC,8/26/2021,17:37:00,0,1.13E+18,vauchonj_,Louie V ????,,This storm bouto fuck up my day trip to Cali I see?�?.,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/vauchonj_/status/1430947398642192388,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 17:09:19 UTC,8/26/2021,17:09:19,0,1.29E+18,candice30336904,Candice Lopez,,I?�?m feeling pretty nervous about this. Storm coming our way. Could be a cat 2 and it?�?s giving me Katrina flashbacks  https://t.co/F9n5djo9vS,Other,[],[],['https://pbs.twimg.com/media/E9u4vUHXoAgPp2D.jpg'],36,17,132,[],[],en,https://twitter.com/Candice30336904/status/1430940433245425670,FALSE,,1,https://pbs.twimg.com/media/E9u4vUHXoAgPp2D.jpg,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 17:05:46 UTC,8/26/2021,17:05:46,0,28731986,norbnolty,Norby Chabert,,@_Fontana_ @MichaelOrdogne @moniquemcrochet Is it weird that when I move my plants in the living room for a storm that when things subside I kinda hate putting them back outside?,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/NorbNolty/status/1430939539573510144,FALSE,,0,,,"29.91,-90.05,100km",,,,,"[{'screen_name': '_Fontana_', 'name': 'Annette Fontana', 'id': '56584430'}, {'screen_name': 'MichaelOrdogne', 'name': 'Michael Ordogne', 'id': '1238824100266676224'}, {'screen_name': 'moniquemcrochet', 'name': 'Monique Crochet M.Ed. ??�???', 'id': '821664379'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 17:03:22 UTC,8/26/2021,17:03:22,0,1.36E+18,amandasuspended,Formidable&Relentless also I'm MYFT,,@dgstillme @HellOrBywater I do Wine&amp;Whine after a storm. Lol,Other,[],[],[],0,0,3,[],[],en,https://twitter.com/AmandaSuspended/status/1430938934985596933,FALSE,,0,,,"29.91,-90.05,100km",,,,,"[{'screen_name': 'dgstillme', 'name': 'DG still me.', 'id': '766219067695005696'}, {'screen_name': 'HellOrBywater', 'name': 'Hell Or Bywater', 'id': '1133114283447992322'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 17:02:08 UTC,8/26/2021,17:02:08,0,1.36E+18,amandasuspended,Formidable&Relentless also I'm MYFT,,@malber1 @dgstillme @HellOrBywater Was it? I stayed with @LegendaryDenise for Isaac. It was at least 2 days of actual storm. And @sweetbabette got her power back first bc she's by the Corps. And she'd got gas power so I had my first shower in days. Fucking storms man.,Other,"[{'screen_name': 'legendarydenise', 'name': 'legendarydenise', 'id': '22806311'}, {'screen_name': 'sweetbabette', 'name': 'sweetbabette', 'id': '14679951'}]",[],[],1,0,2,[],[],en,https://twitter.com/AmandaSuspended/status/1430938626448400390,FALSE,,0,,,"29.91,-90.05,100km",,,,,"[{'screen_name': 'malber1', 'name': 'malber1', 'id': '14563438'}, {'screen_name': 'dgstillme', 'name': 'DG still me.', 'id': '766219067695005696'}, {'screen_name': 'HellOrBywater', 'name': 'Hell Or Bywater', 'id': '1133114283447992322'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 16:21:59 UTC,8/26/2021,16:21:59,0,2485773992,kyle_melancon,Kyle Melancon,,"Kinda want to set my email auto reply to ?�?bro, there?�?s a storm out there, whatever it is that you need can wait until like next week or something.?�? Guess that wouldn?�?t be professional though.",Other,[],[],[],4,0,16,[],[],en,https://twitter.com/kyle_melancon/status/1430928523288453122,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 16:16:20 UTC,8/26/2021,16:16:20,0,22574434,nikrichard,Niko,,Days before an impending storm always feel like the time to do spirit work.,Other,[],[],[],0,8,16,[],[],en,https://twitter.com/NikRichard/status/1430927100299681798,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 16:09:13 UTC,8/26/2021,16:09:13,0,15517440,beeturland,ManicPixieDreamRaccoon??????????????�???????????????�?????,,"The more I read about this storm, the more anxious I get ????????????????",Other,[],[],[],3,3,16,[],[],en,https://twitter.com/BeeTurland/status/1430925308853620736,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 15:21:42 UTC,8/26/2021,15:21:42,0,94184759,_prettyingreen,????????????????,,there?�?s a storm coming and shelby latino is on leave what am i gonna do ???? thank goodness for david bernard ????,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/_prettyingreen/status/1430913350741934081,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 13:44:26 UTC,8/26/2021,13:44:26,0,26949351,megandoesnola,Megan Braden-Perry ???????,,"Y?�?all can worry about the ???????storm??????? all you want, not me. Evacuating and prepping and all that takes so much money, way too much. Our Lady of Prompt Succor got me and mine, all the divine protection from the God an?�?em and my ancestors.",Other,[],[],[],4,2,50,[],[],en,https://twitter.com/megandoesnola/status/1430888871277973510,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 13:01:38 UTC,8/26/2021,13:01:38,0,156147377,missisangele,Blondie????,,@akeemjamal I?�?m seeing tropical storm possibly touching down Sunday. They saying it?�?s a hurricane now?,Other,[],[],[],1,0,0,[],[],en,https://twitter.com/MissisAngele/status/1430878102775869441,FALSE,,0,,,"29.91,-90.05,100km",,,,,"[{'screen_name': 'akeemjamal', 'name': '??', 'id': '15025418'}]",,,,,,
1.43E+18,1.43E+18,2021-08-26 09:39:38 UTC,8/26/2021,9:39:38,0,2579135210,akidnamedroddy,Jarrod Peeples,,@Marvel can y?�?all please stop white washing Storm in these mobile video games? It is not sitting right with my ancestors.  https://t.co/1KqW6Ye8Gu,Other,[],[],"['https://pbs.twimg.com/media/E9tR0D0WQAMKhQa.jpg', 'https://pbs.twimg.com/media/E9tR0D1WQAEPwRg.jpg']",0,0,1,[],[],en,https://twitter.com/AkidNamedRoddy/status/1430827267354136581,FALSE,,1,https://pbs.twimg.com/media/E9tR0D0WQAMKhQa.jpg,,"29.91,-90.05,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-26 03:22:53 UTC,8/26/2021,3:22:53,0,2485773992,kyle_melancon,Kyle Melancon,,@kaitlynmcquin It?�?s like the most stressful tarot reading ever.   ?�?I see a storm in your future.?�? ?�?Seriously?!??�? ?�?Maybe. Maybe not. Check back every day for the next week.?�? ?�?ARGHHHHHH!!!!?�?,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/kyle_melancon/status/1430732455959531522,FALSE,,0,,,"29.91,-90.05,100km",,,,,"[{'screen_name': 'kaitlynmcquin', 'name': 'Kaitlyn McQuin', 'id': '2409493796'}]",,,,,,
